frame,speed_mps,dist_m
166,1.3329473572600543,0.04443157857533514
167,2.412510246294627,0.08041700820982091
168,2.438028913969554,0.0812676304656518
169,2.46328323223834,0.08210944107461132
170,1.8973440781211113,0.06324480260403705
171,0.43387519019190585,0.014462506339730195
172,1.3406634700919773,0.044688782336399245
173,5.09561441387423,0.16985381379580766
174,5.09561441387423,0.16985381379580766
175,2.28233332582168,0.07607777752738933
176,1.3710937500000002,0.045703125000000004
177,0.4542013079296448,0.015140043597654827
178,0.287262129857035,0.009575404328567832
179,0.8266588583956882,0.027555295279856274
180,0.6906996742717217,0.02302332247572406
181,0.609375,0.0203125
182,1.5098351071495357,0.050327836904984526
183,0.7323776028286229,0.024412586760954095
184,1.261380082256757,0.042046002741891894
185,1.4656352028562778,0.04885450676187593
186,1.9804687500000002,0.06601562500000001
187,1.0269872242579567,0.03423290747526522
188,1.5937547870638893,0.05312515956879631
189,0.594379292341231,0.019812643078041033
190,0.4094115262807857,0.01364705087602619
191,0.7393861606300526,0.024646205354335086
192,0.5078125000000001,0.016927083333333336
193,1.4363106492851747,0.047877021642839156
194,1.5676526369189898,0.052255087897299664
195,0.5078125000000001,0.016927083333333336
196,1.7539758477282583,0.05846586159094194
197,2.4543687133863976,0.08181229044621326
198,2.197132808485869,0.07323776028286229
199,3.9338264888943137,0.13112754962981046
200,2.8726212985703494,0.09575404328567831
201,1.0156250000000002,0.03385416666666667
202,0.8375058302035873,0.027916861006786243
203,0.9322198310895143,0.031073994369650478
204,1.4254976173362235,0.04751658724454078
205,2.2395625150437444,0.07465208383479148
206,1.0269872242579567,0.03423290747526522
207,0.2271006539648224,0.007570021798827414
208,0.66015625,0.022005208333333335
209,1.135503269824112,0.03785010899413707
210,3.2116882486085103,0.10705627495361701
211,0.76171875,0.025390625
212,0.8868564045134717,0.029561880150449055
213,0.6114872247042963,0.02038290749014321
214,1.2846752994434043,0.04282250998144681
215,2.2070865590414805,0.07356955196804935
216,1.6376461051231428,0.05458820350410476
217,1.0269872242579567,0.03423290747526522
218,0.287262129857035,0.009575404328567832
219,0.0,0.0
220,0.05078125,0.0016927083333333334
221,0.6114872247042963,0.02038290749014321
222,0.7054756713392478,0.02351585571130826
223,0.76171875,0.025390625
224,1.0357383386985344,0.03452461128995114
225,0.41875291510179363,0.013958430503393121
226,3.466541033693565,0.1155513677897855
227,0.8375058302035873,0.027916861006786243
228,0.15234375,0.005078125
229,0.8868564045134717,0.029561880150449055
230,1.2846752994434043,0.04282250998144681
231,0.5398120920529315,0.017993736401764382
232,0.6114872247042963,0.02038290749014321
233,0.66015625,0.022005208333333335
234,0.8140853673611648,0.027136178912038827
235,0.41875291510179363,0.013958430503393121
236,0.1015625,0.0033854166666666668
237,0.1015625,0.0033854166666666668
238,0.35546875,0.011848958333333333
239,0.47906935436224934,0.015968978478741645
240,1.0269872242579567,0.03423290747526522
241,0.4542013079296448,0.015140043597654827
242,0.5398120920529315,0.017993736401764382
243,0.3661888014143114,0.012206293380477047
244,0.47906935436224934,0.015968978478741645
245,0.8188230525615714,0.02729410175205238
246,0.86328125,0.02877604166666667
247,0.40625,0.013541666666666667
248,0.32515865268213684,0.010838621756071228
249,0.287262129857035,0.009575404328567832
250,0.25390625000000006,0.008463541666666668
251,0.41875291510179363,0.013958430503393121
252,0.8266588583956882,0.027555295279856274
253,1.7889132374961796,0.05963044124987265
254,1.256258745305381,0.041875291510179366
255,0.4094115262807857,0.01364705087602619
256,0.7323776028286229,0.024412586760954095
257,1.0468822877544843,0.03489607625848281
258,0.32515865268213684,0.010838621756071228
259,1.4227815190592557,0.04742605063530852
260,0.898412024095327,0.029947067469844234
261,0.25390625000000006,0.008463541666666668
262,4.2377249778957164,0.14125749926319056
263,2.762798697086887,0.09209328990289624
264,1.5937547870638893,0.05312515956879631
265,1.8168052317185792,0.06056017439061931
266,0.9140625000000001,0.030468750000000003
267,0.3046875,0.01015625
268,0.20937645755089682,0.006979215251696561
269,1.625,0.05416666666666667
270,1.1855002178833889,0.0395166739294463
271,0.4542013079296448,0.015140043597654827
272,4.18383264082184,0.13946108802739465
273,1.4865988686559204,0.049553295621864016
274,0.1015625,0.0033854166666666668
275,0.9540930662684656,0.03180310220894885
276,3.1830568949186353,0.10610189649728784
277,1.0206904927700906,0.03402301642566968
278,0.86328125,0.02877604166666667
279,0.3661888014143114,0.012206293380477047
280,2.267028794626143,0.07556762648753809
281,0.9322198310895143,0.031073994369650478
282,1.430012983783386,0.0476670994594462
283,0.9648437500000001,0.03216145833333334
284,0.6423376497217022,0.021411254990723404
285,0.203125,0.0067708333333333336
286,0.25390625000000006,0.008463541666666668
287,1.9223235312478133,0.06407745104159378
288,0.7883369962944543,0.02627789987648181
289,0.86328125,0.02877604166666667
290,0.5001373102474584,0.016671243674915282
291,0.3046875,0.01015625
292,0.32515865268213684,0.010838621756071228
293,1.3406634700919773,0.044688782336399245
294,1.4372080630867483,0.04790693543622494
295,2.640625,0.08802083333333334
296,1.2846752994434043,0.04282250998144681
297,0.5469308007245981,0.018231026690819937
298,3.104308942226766,0.1034769647408922
299,1.6880469672010205,0.056268232240034015
300,0.8188230525615714,0.02729410175205238
301,1.135503269824112,0.03785010899413707
302,3.104308942226766,0.1034769647408922
303,1.2355611389668257,0.04118537129889419
304,1.0156250000000002,0.03385416666666667
305,0.20937645755089682,0.006979215251696561
306,0.7884454694497276,0.026281515648324254
307,0.7884454694497169,0.0262815156483239
308,0.7884454694497276,0.026281515648324254
309,0.7884454694497375,0.026281515648324583
310,0.7884454694497276,0.026281515648324254
311,0.7884454694497169,0.0262815156483239
312,0.7884454694497276,0.026281515648324254
313,0.7884454694497276,0.026281515648324254
314,0.7884454694497169,0.0262815156483239
315,0.7884454694497379,0.026281515648324597
316,0.7884454694497169,0.0262815156483239
317,0.7884454694497379,0.026281515648324597
318,0.7884454694497276,0.026281515648324254
319,0.7884454694497169,0.0262815156483239
320,2.5390625,0.08463541666666667
321,0.8868564045134717,0.029561880150449055
322,1.4363106492851747,0.047877021642839156
323,0.9859935230715577,0.032866450769051925
324,0.9322198310895143,0.031073994369650478
325,0.9540930662684656,0.03180310220894885
326,0.66015625,0.022005208333333335
327,0.25390625000000006,0.008463541666666668
328,0.9363599839438088,0.031211999464793628
329,0.9859935230715577,0.032866450769051925
330,0.7932284827092695,0.026440949423642317
331,0.25390625000000006,0.008463541666666668
332,0.8375058302035873,0.027916861006786243
333,0.203125,0.0067708333333333336
334,0.43387519019190585,0.014462506339730195
335,0.32515865268213684,0.010838621756071228
336,0.20937645755089682,0.006979215251696561
337,0.86328125,0.02877604166666667
338,1.3860583814955498,0.04620194604985166
339,0.3046875,0.01015625
340,2.7595299406174347,0.0919843313539145
341,2.5212264161716145,0.08404088053905381
342,0.28701352563058535,0.009567117521019512
343,0.2870135256305738,0.009567117521019127
344,0.28701352563058724,0.009567117521019575
345,0.2870135256305738,0.009567117521019127
346,0.28701352563058535,0.009567117521019512
347,0.28701352563058535,0.009567117521019512
348,0.28701352563057575,0.009567117521019191
349,0.28701352563058535,0.009567117521019512
350,0.2870135256305738,0.009567117521019127
351,0.28701352563058535,0.009567117521019512
352,0.28701352563057575,0.009567117521019191
353,0.28701352563058535,0.009567117521019512
354,0.28701352563058535,0.009567117521019512
355,0.2870135256305738,0.009567117521019127
356,0.28701352563058724,0.009567117521019575
357,0.2870135256305738,0.009567117521019127
358,0.28701352563058535,0.009567117521019512
359,1.0156250000000002,0.03385416666666667
360,2.0714766773970688,0.06904922257990229
361,1.8898540848208527,0.06299513616069509
362,0.3661888014143114,0.012206293380477047
363,0.1015625,0.0033854166666666668
364,0.32515865268213684,0.010838621756071228
365,0.40625,0.013541666666666667
366,0.4542013079296448,0.015140043597654827
367,1.0002746204949169,0.033342487349830564
368,0.40625,0.013541666666666667
369,0.0,0.0
370,0.47906935436224934,0.015968978478741645
371,1.4363106492851747,0.047877021642839156
372,1.0156250000000002,0.03385416666666667
373,0.8677503803838117,0.02892501267946039
374,0.6423376497217022,0.021411254990723404
375,0.25390625000000006,0.008463541666666668
376,1.4647552056572457,0.04882517352190819
377,3.7540363205873573,0.12513454401957858
378,1.1844121036404518,0.03948040345468173
379,0.7932284827092695,0.026440949423642317
380,0.32515865268213684,0.010838621756071228
381,0.25390625000000006,0.008463541666666668
382,0.47906935436224934,0.015968978478741645
383,0.7393861606300526,0.024646205354335086
384,2.3710004357667778,0.0790333478588926
385,1.7265625,0.05755208333333334
386,2.1806393530983637,0.07268797843661212
387,0.6503173053642737,0.021677243512142456
388,1.0938616014491962,0.036462053381639874
389,1.8168052317185792,0.06056017439061931
390,1.8344616741128887,0.06114872247042962
391,1.4008631633885813,0.046695438779619375
392,1.4008631633885813,0.046695438779619375
393,0.4094115262807857,0.01364705087602619
394,0.4542013079296448,0.015140043597654827
395,0.25390625000000006,0.008463541666666668
396,0.25390625000000006,0.008463541666666668
397,0.4094115262807857,0.01364705087602619
398,0.76171875,0.025390625
399,0.5078125000000001,0.016927083333333336
400,1.3663836922809236,0.04554612307603079
401,1.9162774174489974,0.06387591391496658
402,1.3406634700919773,0.044688782336399245
403,1.1844121036404518,0.03948040345468173
404,1.8456731561720408,0.061522438539068025
405,0.8266588583956882,0.027555295279856274
406,0.41875291510179363,0.013958430503393121
407,2.2806378941211958,0.07602126313737319
408,3.0506812163497297,0.10168937387832432
409,2.262474236947586,0.07541580789825288
410,1.4443673007286142,0.048145576690953804
411,0.609375,0.0203125
412,1.625,0.05416666666666667
413,0.2271006539648224,0.007570021798827414
414,3.2599031249086323,0.10866343749695441
415,1.4443673007286142,0.048145576690953804
416,1.8533417084502388,0.06177805694834129
417,0.6177805694834129,0.020592685649447096
418,1.0168937387832433,0.03389645795944144
419,1.0760353957243054,0.035867846524143515
420,0.6114872247042963,0.02038290749014321
421,0.5398120920529315,0.017993736401764382
422,0.8266588583956882,0.027555295279856274
423,0.20937645755089682,0.006979215251696561
424,1.21875,0.040625
425,1.256258745305381,0.041875291510179366
426,1.4443673007286142,0.048145576690953804
427,2.3953467718112473,0.07984489239370825
428,1.4363106492851747,0.047877021642839156
429,0.4094115262807857,0.01364705087602619
430,0.8266588583956882,0.027555295279856274
431,2.3447523898124616,0.07815841299374872
432,2.1877232028983924,0.07292410676327975
433,1.6634250906567936,0.05544750302189312
434,0.8677503803838117,0.02892501267946039
435,0.41875291510179363,0.013958430503393121
436,1.0156250000000002,0.03385416666666667
437,1.4541537017390047,0.048471790057966826
438,0.6114872247042963,0.02038290749014321
439,1.0168937387832433,0.03389645795944144
440,1.625,0.05416666666666667
441,0.6177805694834129,0.020592685649447096
442,1.6376461051231428,0.05458820350410476
443,1.0760353957243054,0.035867846524143515
444,1.6376461051231428,0.05458820350410476
445,1.4935213688131692,0.04978404562710564
446,1.236604246910289,0.041220141563676295
447,0.35546875,0.011848958333333333
448,1.6257932634106844,0.054193108780356145
449,0.5001373102474584,0.016671243674915282
450,0.43387519019190585,0.014462506339730195
451,0.32515865268213684,0.010838621756071228
452,0.25390625000000006,0.008463541666666668
453,0.203125,0.0067708333333333336
454,0.1015625,0.0033854166666666668
455,0.43387519019190585,0.014462506339730195
456,0.3661888014143114,0.012206293380477047
457,0.9322198310895143,0.031073994369650478
458,2.152070791448611,0.07173569304828703
459,0.8512488671293857,0.02837496223764619
460,2.0312500000000004,0.06770833333333334
461,1.6257932634106844,0.054193108780356145
462,0.8188230525615714,0.02729410175205238
463,0.287262129857035,0.009575404328567832
464,0.203125,0.0067708333333333336
465,0.203125,0.0067708333333333336
466,0.2271006539648224,0.007570021798827414
467,0.20937645755089682,0.006979215251696561
468,0.7323776028286229,0.024412586760954095
469,1.0357383386985344,0.03452461128995114
470,1.3016255705757176,0.043387519019190586
471,0.5398120920529315,0.017993736401764382
472,1.26953125,0.042317708333333336
473,1.8644396621790287,0.062147988739300955
474,1.927012949165106,0.0642337649721702
475,1.644716809602511,0.054823893653417034
476,1.6281707347223295,0.054272357824077654
477,0.6281293726526905,0.020937645755089683
478,0.8868564045134717,0.029561880150449055
479,0.5078125000000001,0.016927083333333336
480,1.2355611389668257,0.04118537129889419
481,1.6257932634106844,0.054193108780356145
482,2.271006539648224,0.07570021798827414
483,0.6281293726526905,0.020937645755089683
484,1.4935213688131692,0.04978404562710564
485,1.0206904927700906,0.03402301642566968
486,3.4980136139192006,0.11660045379730669
487,1.8456731561720408,0.061522438539068025
488,0.4094115262807857,0.01364705087602619
489,0.287262129857035,0.009575404328567832
490,0.15234375,0.005078125
491,0.47906935436224934,0.015968978478741645
492,0.8140853673611648,0.027136178912038827
493,1.0156250000000002,0.03385416666666667
494,0.9363599839438088,0.031211999464793628
495,0.35546875,0.011848958333333333
496,4.2849265691637015,0.14283088563879004
497,2.3953467718112473,0.07984489239370825
498,2.2070865590414805,0.07356955196804935
499,4.281314153260217,0.14271047177534057
500,1.726230564497558,0.057541018816585264
501,1.7262305644975409,0.057541018816584695
502,1.7262305644975733,0.05754101881658578
503,2.69140625,0.08971354166666667
504,2.445948898817185,0.08153162996057284
505,4.065355441798917,0.13551184805996389
506,3.593648096381308,0.11978826987937694
507,1.2229744494085926,0.04076581498028642
508,0.8266588583956882,0.027555295279856274
509,0.40625,0.013541666666666667
510,0.3661888014143114,0.012206293380477047
511,0.203125,0.0067708333333333336
512,0.5078125000000001,0.016927083333333336
513,0.20937645755089682,0.006979215251696561
514,1.26953125,0.042317708333333336
515,1.2282345788423572,0.04094115262807857
516,0.9363599839438088,0.031211999464793628
517,1.6880469672010205,0.056268232240034015
518,2.0714766773970688,0.06904922257990229
519,0.6423376497217022,0.021411254990723404
520,0.41875291510179363,0.013958430503393121
521,2.645015880630788,0.08816719602102627
522,1.2449176463883314,0.04149725487961105
523,2.0005492409898338,0.06668497469966113
524,2.9870427376263384,0.09956809125421127
525,1.2397283047229541,0.04132427682409847
526,1.6376461051231428,0.05458820350410476
527,1.7042008947589677,0.05680669649196559
528,1.7042008947589677,0.05680669649196559
529,1.7384699686883436,0.05794899895627812
530,0.8266588583956882,0.027555295279856274
531,0.20937645755089682,0.006979215251696561
532,1.5072709924650454,0.05024236641550151
533,0.6177805694834129,0.020592685649447096
534,1.0002746204949169,0.033342487349830564
535,0.8868564045134717,0.029561880150449055
536,1.4935213688131692,0.04978404562710564
537,0.57452425971407,0.019150808657135664
538,1.021952942841701,0.03406509809472336
539,1.021952942841701,0.03406509809472336
540,0.4094115262807857,0.01364705087602619
541,0.5078125000000001,0.016927083333333336
542,0.9540930662684656,0.03180310220894885
543,0.32515865268213684,0.010838621756071228
544,1.3860583814955498,0.04620194604985166
545,2.041380985540181,0.06804603285133937
546,2.5537466013881573,0.08512488671293858
547,2.645015880630788,0.08816719602102627
548,1.6634250906567936,0.05544750302189312
549,0.6114872247042963,0.02038290749014321
550,0.8512488671293857,0.02837496223764619
551,1.4656352028562778,0.04885450676187593
552,0.4094115262807857,0.01364705087602619
553,0.40625,0.013541666666666667
554,0.4542013079296448,0.015140043597654827
555,0.287262129857035,0.009575404328567832
556,0.4542013079296448,0.015140043597654827
557,0.5078125000000001,0.016927083333333336
558,0.8266588583956882,0.027555295279856274
559,0.6813019618944672,0.02271006539648224
560,0.8677503803838117,0.02892501267946039
561,0.25390625000000006,0.008463541666666668
562,0.7054756713392478,0.02351585571130826
563,0.9084026158592896,0.030280087195309655
564,0.5469308007245981,0.018231026690819937
565,0.3661888014143114,0.012206293380477047
566,0.05078125,0.0016927083333333334
567,0.203125,0.0067708333333333336
568,0.287262129857035,0.009575404328567832
569,0.6114872247042963,0.02038290749014321
570,1.2198074839299693,0.04066024946433231
571,1.0938616014491962,0.036462053381639874
572,0.287262129857035,0.009575404328567832
573,0.0,0.0
574,3.0738390211793787,0.1024613007059793
575,1.0357383386985344,0.03452461128995114
576,1.0357383386985344,0.03452461128995114
577,1.14904851942814,0.03830161731427133
578,3.1406468632634525,0.10468822877544842
579,1.0357383386985344,0.03452461128995114
580,1.2229744494085926,0.04076581498028642
581,1.2282345788423572,0.04094115262807857
582,0.4094115262807857,0.01364705087602619
583,1.0760353957243054,0.035867846524143515
584,0.8125,0.027083333333333334
585,0.41875291510179363,0.013958430503393121
586,1.0156250000000002,0.03385416666666667
587,1.21875,0.040625
588,0.20937645755089682,0.006979215251696561
589,0.47906935436224934,0.015968978478741645
590,0.05078125,0.0016927083333333334
591,0.1015625,0.0033854166666666668
592,0.9859935230715577,0.032866450769051925
593,0.8125,0.027083333333333334
594,0.9084026158592896,0.030280087195309655
595,2.294166265234293,0.0764722088411431
596,2.3165379916162747,0.07721793305387582
597,0.9540930662684656,0.03180310220894885
598,0.6114872247042963,0.02038290749014321
599,0.8266588583956882,0.027555295279856274
600,1.8898540848208527,0.06299513616069509
601,0.5078125000000001,0.016927083333333336
602,1.0357383386985344,0.03452461128995114
603,0.40625,0.013541666666666667
604,1.4227815190592557,0.04742605063530852
605,0.6906996742717217,0.02302332247572406
606,2.2395625150437444,0.07465208383479148
607,0.6906996742717217,0.02302332247572406
608,1.1844121036404518,0.03948040345468173
609,0.57452425971407,0.019150808657135664
610,2.479976575187065,0.08266588583956883
611,2.0714766773970688,0.06904922257990229
612,0.8188230525615714,0.02729410175205238
613,0.6114872247042963,0.02038290749014321
614,0.6281293726526905,0.020937645755089683
615,0.41875291510179363,0.013958430503393121
616,0.203125,0.0067708333333333336
617,0.8375058302035873,0.027916861006786243
618,1.4865988686559204,0.049553295621864016
619,1.3203125,0.04401041666666667
620,1.2355611389668257,0.04118537129889419
621,0.40625,0.013541666666666667
622,0.4542013079296448,0.015140043597654827
623,0.4094115262807857,0.01364705087602619
624,0.77514213981312,0.025838071327104
625,1.2846752994434043,0.04282250998144681
626,1.0468822877544843,0.03489607625848281
627,0.4542013079296448,0.015140043597654827
628,0.6423376497217022,0.021411254990723404
629,1.0468822877544843,0.03489607625848281
630,0.6813019618944672,0.02271006539648224
631,0.287262129857035,0.009575404328567832
632,0.4094115262807857,0.01364705087602619
633,0.1015625,0.0033854166666666668
634,0.20937645755089682,0.006979215251696561
635,1.4227815190592557,0.04742605063530852
636,3.0675405943282255,0.10225135314427418
637,5.300988504607095,0.1766996168202365
638,0.6503173053642737,0.021677243512142456
639,0.32515865268213684,0.010838621756071228
640,1.8393751061841628,0.061312503539472096
641,1.9115616634479942,0.06371872211493314
642,2.475813791597434,0.08252712638658113
643,1.8400759540305835,0.06133586513435278
644,1.7946700125932797,0.05982233375310932
645,0.76171875,0.025390625
646,1.4541537017390047,0.048471790057966826
647,1.927012949165106,0.0642337649721702
648,2.0539744485159135,0.06846581495053045
649,1.256258745305381,0.041875291510179366
650,2.721893948161659,0.0907297982720553
651,1.0938616014491962,0.036462053381639874
652,1.0357383386985344,0.03452461128995114
653,1.6880469672010205,0.056268232240034015
654,1.7539758477282583,0.05846586159094194
655,1.2846752994434043,0.04282250998144681
656,0.9322198310895143,0.031073994369650478
657,0.3661888014143114,0.012206293380477047
658,0.0,0.0
659,0.6423376497217022,0.021411254990723404
660,0.2271006539648224,0.007570021798827414
661,1.5098351071495357,0.050327836904984526
662,0.6114872247042963,0.02038290749014321
663,0.43387519019190585,0.014462506339730195
664,2.0539744485159135,0.06846581495053045
665,2.234375,0.07447916666666667
666,3.0472981477001166,0.10157660492333723
667,2.08203125,0.06940104166666666
668,2.106656958320235,0.07022189861067449
669,0.6423376497217022,0.021411254990723404
670,2.159248368211726,0.07197494560705753
671,1.52766340964365,0.05092211365478834
672,1.9115616634479942,0.06371872211493314
673,2.652803945717449,0.08842679819058162
674,2.0369548793883636,0.06789849597961212
675,0.8188230525615714,0.02729410175205238
676,2.234951985161328,0.07449839950537761
677,1.8843881179580717,0.06281293726526906
678,2.433794383784108,0.08112647945947025
679,2.377517169364924,0.07925057231216413
680,3.09765625,0.10325520833333333
681,1.0760353957243054,0.035867846524143515
682,1.4363106492851747,0.047877021642839156
683,2.84375,0.09479166666666666
684,2.640625,0.08802083333333334
685,4.0628173704157025,0.13542724568052342
686,2.262474236947586,0.07541580789825288
687,0.8512488671293857,0.02837496223764619
688,2.1358330545513295,0.07119443515171099
689,2.640625,0.08802083333333334
690,1.8727199678876176,0.062423998929587256
691,0.8375058302035873,0.027916861006786243
692,1.0760353957243054,0.035867846524143515
693,0.2271006539648224,0.007570021798827414
694,0.8125,0.027083333333333334
695,1.0269872242579567,0.03423290747526522
696,1.0269872242579567,0.03423290747526522
697,0.57452425971407,0.019150808657135664
698,1.15910358388026,0.038636786129341995
699,0.6423376497217022,0.021411254990723404
700,0.47906935436224934,0.015968978478741645
701,1.0357383386985344,0.03452461128995114
702,1.3860583814955498,0.04620194604985166
703,1.2229744494085926,0.04076581498028642
704,0.8266588583956882,0.027555295279856274
705,0.20937645755089682,0.006979215251696561
706,0.6114872247042963,0.02038290749014321
707,0.6423376497217022,0.021411254990723404
708,0.6177805694834129,0.020592685649447096
709,0.6813019618944672,0.02271006539648224
710,0.40625,0.013541666666666667
711,0.287262129857035,0.009575404328567832
712,0.20937645755089682,0.006979215251696561
713,0.0,0.0
714,0.9084026158592896,0.030280087195309655
715,0.7054756713392478,0.02351585571130826
716,0.6503173053642737,0.021677243512142456
717,0.2271006539648224,0.007570021798827414
718,0.5078125000000001,0.016927083333333336
719,0.4542013079296448,0.015140043597654827
720,1.0269872242579567,0.03423290747526522
721,0.6177805694834129,0.020592685649447096
722,0.7323776028286229,0.024412586760954095
