frame,x,y
812,773,453.0
813,773,454.0
814,774,454.25
815,774,452.0
816,780,451.75
817,789,452.75
818,794,453.0
819,796,453.25
820,797,452.75
821,808,457.5
824,813,470.5
825,813,472.0
826,815,477.25
827,818,482.25
829,823,493.25
830,822,495.5
831,822,496.5
832,822,496.75
833,827,499.25
834,827,499.75
835,825,496.75
836,824,495.0
837,824,494.25
838,821,495.5
839,810,500.75
840,803,509.75
841,797,516.5
842,791,526.25
843,788,529.75
844,784,533.75
845,781,544.5
846,777,560.0
847,777,571.0
848,771,578.25
849,770,580.25
850,771,578.0
851,771,579.5
852,771,588.5
853,771,591.5
854,775,584.0
855,777,581.75
856,776,584.5
857,781,585.0
858,793,579.25
859,794,578.0
860,796,575.0
861,797,573.75
862,810,570.75
863,812,567.25
864,814,563.75
865,819,558.0
866,829,555.75
867,833,555.0
868,837,550.5
869,841,548.25
871,859,534.75
872,864,524.0
873,866,520.0
874,872,528.75
875,877,530.75
876,886,532.0
877,892,531.0
878,897,532.5
879,899,532.75
880,903,531.5
881,907,529.5
882,914,527.5
883,917,525.75
884,919,512.5
885,920,508.25
886,923,512.5
887,928,515.25
888,932,515.75
889,934,515.25
890,943,512.5
891,946,511.5
892,951,509.25
893,954,508.5
894,959,508.5
895,963,507.5
896,966,509.25
897,967,509.5
898,967,506.75
899,970,501.25
900,973,498.25
901,977,496.0
902,982,494.5
903,983,493.75
904,984,494.25
905,985,492.75
906,987,491.75
907,991,490.75
908,997,489.0
909,999,488.75
910,1004,489.75
911,1007,489.5
912,1008,491.0
913,1009,489.5
914,1010,490.75
915,1011,491.25
916,1014,488.0
917,1020,485.5
918,1027,480.5
919,1035,475.25
920,1044,471.75
921,1047,469.75
922,1051,466.5
923,1056,461.75
924,1061,461.75
925,1065,462.25
926,1071,460.5
927,1073,460.75
928,1078,459.25
929,1083,455.75
930,1089,453.25
931,1094,450.0
932,1101,446.5
933,1104,446.0
934,1106,447.25
935,1108,445.25
936,1112,442.75
937,1115,438.75
938,1120,434.0
939,1122,432.25
940,1121,426.5
941,1122,422.5
955,1142,420.75
956,1163,427.5
957,1170,430.0
958,1153,435.0
959,1148,443.5
960,1147,446.75
961,1145,450.25
962,1146,452.0
963,1146,452.75
964,1147,451.25
965,1147,451.25
966,1148,452.25
967,1144,453.75
968,1140,454.75
969,1138,454.75
970,1130,455.75
971,1117,455.75
972,1090,455.25
975,1087,468.25
976,1053,465.75
978,1035,470.75
979,1030,477.0
980,1023,484.0
981,1020,485.75
983,1003,488.0
984,991,488.0
985,977,487.75
986,969,490.0
987,967,490.0
988,961,486.75
989,949,486.75
990,936,491.5
991,919,492.0
992,910,498.0
993,906,500.0
994,890,508.25
995,874,514.5
996,862,521.75
997,853,524.0
998,843,537.0
999,840,542.5
1000,831,549.75
1001,824,557.0
1002,820,562.5
1003,817,566.75
1004,815,567.5
1005,815,568.0
1006,812,567.0
1007,808,567.5
1008,805,566.5
1009,804,564.5
1010,802,560.75
1011,801,559.25
1012,805,557.25
1013,804,554.25
1014,810,549.5
1015,813,547.5
1016,818,544.75
1017,819,543.5
1018,822,544.5
1019,828,540.25
1020,834,536.75
1021,849,534.75
1022,860,532.25
1023,864,530.75
1024,869,528.25
1025,872,524.0
1026,875,523.0
1027,881,522.25
1028,888,523.0
1029,890,523.5
1030,895,525.5
1031,904,528.0
1032,913,528.75
1033,920,528.5
1034,926,527.0
1035,928,526.0
1036,931,525.75
1037,932,524.5
1038,935,523.5
1039,940,520.75
1040,948,517.5
1041,951,516.75
1042,959,514.0
1043,966,509.0
1044,971,505.0
1045,975,506.5
1046,980,506.25
1047,981,506.0
1048,984,506.5
1049,991,504.0
1050,997,502.5
1051,1002,500.0
1052,1008,499.5
1053,1010,498.5
1054,1015,499.5
1055,1022,502.0
1056,1027,504.25
1057,1028,505.0
1058,1030,504.5
1059,1030,504.75
1060,1031,506.25
1061,1034,503.75
1062,1039,499.25
1063,1047,494.0
1064,1057,490.5
1065,1060,488.75
1066,1070,486.5
1067,1077,482.0
1068,1086,478.25
1069,1092,475.0
1070,1097,476.0
1071,1099,476.0
1072,1103,477.75
1073,1110,477.5
1074,1116,476.5
1075,1125,470.75
1076,1131,471.25
1077,1133,471.5
1078,1139,468.75
1079,1141,461.75
1080,1146,453.25
1081,1147,448.5
1082,1150,445.0
1083,1152,443.25
1084,1155,440.5
1085,1161,439.0
1086,1168,441.0
1087,1171,438.25
1088,1173,438.5
1089,1174,438.0
1090,1171,441.25
1091,1169,444.75
1092,1170,449.5
1093,1172,451.0
1094,1174,452.25
1095,1175,453.0
1096,1174,452.0
1097,1171,451.75
1098,1170,450.75
1099,1168,450.0
1100,1163,447.5
1101,1161,447.25
1102,1152,446.75
1103,1140,445.25
1104,1126,444.25
1105,1113,446.25
1106,1103,445.25
1107,1100,444.25
1108,1095,445.0
1109,1088,446.25
1110,1079,449.0
1111,1066,451.25
1112,1054,453.0
1113,1050,454.75
1114,1042,454.0
1115,1034,456.0
1116,1030,459.5
1117,1025,465.5
1118,1023,465.0
1119,1022,465.75
1120,1017,466.0
1121,1011,466.0
1122,1006,464.5
1123,1000,466.0
1124,992,463.5
1125,990,462.75
1126,989,461.75
1127,985,460.0
1128,981,464.5
1129,976,469.0
1130,972,473.25
1131,970,474.5
1132,965,478.25
1133,957,482.25
1134,949,487.25
1135,943,491.75
1136,938,494.0
1137,936,494.75
1138,935,494.5
1139,934,494.75
1140,932,493.0
1141,929,491.75
1142,921,489.0
1143,918,487.5
1144,908,485.0
1145,899,481.5
1146,893,477.0
1147,885,473.5
1148,878,472.5
1149,875,471.25
1150,867,470.75
1151,860,472.5
1152,854,473.5
1153,848,472.5
1154,841,473.0
1155,838,473.0
1156,838,461.5
1157,834,466.0
1158,834,462.0
1159,834,456.0
1160,835,452.0
1161,835,450.5
1162,834,446.25
1163,833,441.25
1164,831,438.25
1165,828,435.75
1166,821,436.0
1167,818,435.5
1168,815,436.75
1169,811,438.75
1170,810,440.5
1171,808,442.25
1172,808,442.5
1173,808,443.25
1174,807,442.75
1175,810,442.0
1176,812,441.5
1177,818,441.25
1178,824,441.0
1179,826,441.0
1180,833,445.75
1181,840,447.5
1182,848,448.0
1183,851,449.0
1184,854,454.0
1185,855,455.75
1186,855,457.0
1187,855,458.0
1188,856,460.25
1189,861,461.25
1190,869,461.25
1191,872,461.25
1192,881,461.25
1193,891,458.5
1194,900,456.25
1195,909,456.5
1196,918,455.0
1197,922,455.5
1198,930,454.25
1199,936,458.25
1200,943,459.75
1201,950,460.25
1202,954,466.25
1203,955,468.5
1204,959,475.5
1205,965,481.75
1206,969,486.25
1207,974,480.0
1210,993,488.25
1211,1002,487.0
1212,1010,484.25
1213,1014,485.0
1214,1018,486.0
1215,1019,486.0
1216,1024,483.0
1217,1033,479.5
1218,1043,478.0
1219,1056,474.25
1220,1066,473.0
1221,1070,472.25
1222,1081,470.75
1223,1093,469.5
1224,1095,469.25
1225,1102,469.0
1226,1111,466.25
1227,1114,465.75
1228,1121,464.5
1229,1146,457.0
1230,1147,453.25
1231,1152,449.75
1232,1161,445.75
1233,1165,445.25
1234,1171,444.25
1235,1177,442.75
1236,1184,443.0
1237,1189,438.75
1238,1191,438.5
1239,1191,438.25
1240,1194,441.75
1241,1200,447.0
1242,1198,446.5
1243,1202,457.0
1244,1207,472.5
1245,1209,477.75
1246,1210,479.25
1247,1212,480.5
1248,1221,481.0
1249,1229,481.75
1250,1234,479.75
1251,1235,479.25
1252,1222,476.0
1253,1216,473.5
1254,1208,473.75
1255,1205,475.5
1256,1199,476.5
1257,1197,476.5
1263,1143,502.0
1264,1145,505.5
1265,1140,506.75
1266,1131,502.75
1267,1117,501.75
1268,1107,500.0
1269,1104,499.75
1270,1093,500.5
1271,1076,498.0
1272,1058,496.75
1273,1040,498.25
1274,1028,499.25
1275,1024,499.75
1276,1014,497.5
1277,1007,499.75
1278,1000,507.25
1279,995,510.5
1280,990,512.0
1281,989,512.5
1282,984,511.75
1283,979,510.25
1284,974,508.25
1285,968,508.25
1286,959,506.0
1287,956,505.25
1288,951,503.0
1289,946,504.75
1290,945,508.5
1291,944,504.25
1292,945,502.25
1293,945,501.75
1294,946,500.75
1295,949,500.5
1296,953,500.0
1297,958,498.25
1298,961,498.0
1299,962,498.0
1300,965,492.0
1301,968,491.0
1302,969,487.5
1303,971,484.25
1304,972,482.25
1305,973,480.5
1306,972,481.5
1307,970,482.25
1308,969,483.5
1309,972,484.0
1310,974,484.5
1311,975,484.5
1312,975,484.5
1313,975,485.0
1314,976,487.0
1315,976,488.0
1316,976,487.5
1317,976,487.5
1318,975,486.75
1319,976,485.5
1320,975,483.75
1321,975,483.25
1322,975,483.25
1323,975,483.0
1324,972,481.25
1325,964,478.5
1326,956,476.5
1327,950,472.0
1328,944,470.75
1329,943,470.0
1330,938,468.75
1331,930,467.75
1332,925,466.75
1333,918,468.25
1334,913,467.75
1335,911,468.0
1336,910,466.0
1337,909,462.0
1338,909,458.25
1339,908,452.25
1340,905,449.25
1341,904,448.0
1342,901,446.25
1343,895,444.5
1344,889,444.25
1345,882,443.5
1346,874,442.0
1347,871,441.0
1348,873,444.0
1349,873,445.75
1350,872,447.75
1351,867,448.0
1352,867,445.5
1353,867,444.75
1354,870,445.5
1355,874,444.0
1356,876,442.75
1357,879,442.25
1358,885,444.0
1359,887,443.75
1360,889,445.5
1361,893,446.75
1362,897,450.0
1363,899,453.25
1364,900,452.75
1365,900,452.5
1366,899,453.5
1367,899,452.0
1368,900,454.25
1369,905,454.5
1370,912,454.0
1371,914,454.25
1372,921,455.25
1373,927,454.75
1374,935,454.75
1375,942,455.0
1376,947,456.75
1377,949,458.0
1378,953,459.5
1379,958,465.0
1380,961,465.0
1381,965,467.25
1382,972,464.0
1383,975,463.0
1385,977,486.5
1386,982,490.75
1388,984,494.0
1389,984,494.5
1390,987,495.0
1391,1001,483.75
1392,1009,491.0
1393,1012,490.25
1394,1015,487.75
1395,1016,486.75
1396,1020,485.25
1397,1028,482.75
1398,1039,479.75
1399,1047,476.25
1400,1053,475.5
1401,1055,475.0
1402,1060,474.25
1403,1069,466.5
1404,1078,467.25
1405,1093,459.25
1406,1096,454.75
1407,1096,452.75
1408,1100,447.0
1409,1112,440.75
1410,1119,436.0
1411,1127,430.75
1412,1134,429.0
1413,1136,429.5
1414,1142,420.75
1415,1144,423.0
1416,1147,420.0
1417,1151,422.25
1418,1149,424.5
1419,1148,425.5
1420,1153,429.25
1421,1158,439.25
1422,1162,443.0
1423,1162,445.25
1424,1162,445.75
1425,1161,446.5
1426,1162,445.5
1427,1164,444.0
1428,1165,442.75
1429,1163,441.0
1430,1160,442.5
1431,1159,443.5
1432,1149,443.0
1433,1144,445.0
1434,1138,443.0
1435,1132,442.0
1436,1130,444.5
1437,1130,445.5
1438,1128,449.0
1439,1125,453.5
1440,1120,459.25
1441,1118,464.5
1442,1117,471.75
1443,1118,473.5
1444,1120,468.5
1445,1129,474.75
1446,1130,477.0
1447,1129,478.25
1448,1124,480.0
1449,1122,481.0
1450,1124,480.25
1451,1125,482.5
1452,1126,487.75
1453,1129,492.75
1454,1133,502.0
1455,1135,505.75
1456,1134,507.25
1457,1134,514.0
1458,1134,519.75
1459,1136,524.25
1460,1135,523.0
1461,1135,522.5
1462,1136,523.75
1463,1133,524.0
1464,1132,521.25
1465,1132,521.0
1466,1129,522.75
1467,1127,523.25
1468,1123,522.0
1469,1118,520.75
1470,1115,520.0
1471,1111,519.0
1472,1111,517.0
1473,1111,517.0
1474,1111,515.25
1475,1108,511.75
1476,1104,507.25
1477,1099,503.75
1478,1094,502.0
1479,1092,501.25
1480,1084,501.5
1481,1077,502.25
1482,1073,501.75
1483,1070,500.0
1484,1065,498.5
1485,1064,497.25
1486,1058,496.75
1487,1051,496.75
1488,1044,496.75
1489,1039,496.0
1490,1036,495.25
1491,1035,495.25
1492,1033,495.5
1493,1031,495.5
1494,1027,495.5
1495,1020,496.25
1496,1015,495.75
1497,1013,495.5
1498,1007,493.75
1499,998,492.25
1500,990,491.25
1501,985,490.25
1502,981,489.5
1503,980,489.5
1504,976,493.75
1505,967,493.25
1506,957,495.5
1507,948,496.25
1508,941,498.0
1509,939,498.5
1510,936,498.25
1511,935,497.25
1512,935,496.75
1513,932,495.25
1514,927,492.5
1515,925,490.75
1516,918,489.25
1517,908,486.25
1518,900,483.0
1519,894,482.5
1520,887,478.75
1521,885,478.5
1522,881,478.25
1523,874,477.0
1524,869,477.0
1525,863,479.0
1526,860,479.0
1527,858,480.0
1528,857,478.75
1529,857,477.25
1530,855,474.75
1531,855,469.25
1532,855,451.5
1533,855,444.25
1534,856,446.25
1535,858,443.75
1536,859,441.0
1537,857,439.5
1538,859,435.75
1539,860,434.5
1540,858,435.75
1541,856,437.0
1542,857,436.25
1543,844,440.25
1544,853,441.25
1545,857,441.0
1546,848,441.0
1547,851,440.75
1548,859,441.25
1549,866,440.0
1550,872,438.0
1551,874,438.0
1552,877,438.25
1553,881,438.25
1554,885,440.25
1555,889,437.5
1556,893,441.75
1557,895,445.25
1558,897,446.0
1559,899,450.5
1560,901,451.0
1561,903,452.0
1562,904,451.25
1563,905,451.5
1564,907,452.25
1565,908,451.5
1566,912,450.0
1567,914,450.0
1568,917,451.0
1569,918,451.0
1570,920,452.25
1571,921,456.0
1572,922,459.25
1573,923,460.25
1574,923,463.25
1575,923,464.25
1576,923,464.0
1577,922,466.25
1578,921,471.0
1579,921,475.5
1580,921,477.75
1581,921,478.5
1582,922,479.25
1583,923,476.25
1584,922,474.5
1585,921,475.75
1586,921,475.25
1587,921,474.75
1588,921,474.75
1589,923,463.5
1590,924,472.0
1591,922,477.5
1592,919,481.5
1593,918,482.25
1594,913,484.0
1595,910,488.0
1596,909,491.25
1597,909,491.25
1598,908,490.25
1599,908,489.5
1600,904,488.5
1601,897,487.25
1602,889,485.75
1603,877,482.0
1604,864,478.0
1605,860,476.25
1606,853,474.25
1607,842,475.25
1608,833,475.75
1609,825,476.25
1610,815,477.5
1611,812,478.25
1612,806,479.0
1613,800,476.75
1614,796,473.75
1615,792,461.25
1616,792,460.75
1617,791,460.75
1618,793,453.0
1619,789,446.25
1620,784,441.75
1621,781,430.5
1622,776,423.0
1623,775,420.5
1624,772,417.25
1625,772,413.5
1626,770,412.0
1627,766,413.0
1628,762,416.25
1629,761,417.0
1630,759,421.0
1631,753,426.0
1632,744,429.5
1633,742,432.75
1634,737,437.75
1635,735,440.0
1636,733,443.75
1637,736,443.0
1638,739,442.0
1639,743,438.25
1640,748,436.5
1641,750,435.75
1642,752,437.0
1643,758,436.5
1644,774,436.5
1645,782,439.0
1646,788,439.0
1647,790,440.0
1648,802,441.25
1651,833,447.75
1652,846,452.75
1653,852,454.5
1654,860,456.75
1655,869,464.75
1656,876,469.5
1657,898,470.25
1658,911,471.75
1659,916,472.5
1660,918,471.75
1661,923,457.0
1662,922,466.5
1663,930,471.25
1664,941,476.0
1665,945,477.75
1666,964,483.75
1667,975,490.5
1668,990,490.5
1669,1004,494.25
1670,1015,495.5
