frame,x,y
1589,759,883.75
1590,766,884.25
1591,765,882.0
1592,761,880.25
1593,760,879.75
1594,758,878.0
1595,759,876.25
1596,761,875.0
1597,763,873.25
1598,770,874.25
1599,773,873.5
1600,775,875.25
1601,779,877.5
1602,784,881.0
1603,788,881.25
1604,793,881.25
1605,795,881.0
1606,797,880.75
1607,801,878.5
1608,798,877.5
1609,799,875.0
1610,804,871.0
1611,806,869.0
1612,813,864.25
1613,824,861.0
1614,831,855.25
1615,838,853.25
1616,843,850.0
1617,844,850.0
1618,849,849.0
1619,852,848.75
1620,856,849.0
1621,860,846.75
1622,863,842.25
1623,864,841.0
1624,868,834.75
1625,871,828.5
1626,877,823.5
1627,883,819.25
1628,890,815.5
1629,893,813.75
1630,902,814.25
1631,910,813.5
1632,914,812.75
1633,916,814.0
1634,920,816.5
1635,921,817.25
1636,921,817.75
1637,922,820.25
1638,923,821.25
1639,929,818.25
1640,934,820.0
1641,936,820.25
1642,944,819.75
1643,959,819.5
1644,977,819.75
1645,997,819.5
1646,1030,819.25
1647,1040,820.0
1648,1054,821.0
1649,1066,820.25
1650,1084,820.0
1651,1097,818.75
1652,1107,819.5
1653,1111,819.25
1654,1116,817.0
1655,1123,813.75
1656,1134,813.5
1657,1143,810.25
1658,1154,810.0
1659,1157,809.25
1660,1187,807.25
1661,1200,806.5
1662,1204,803.0
1663,1207,800.25
1664,1206,798.75
1665,1205,797.75
1666,1202,796.5
1667,1225,794.75
1669,1213,796.75
1670,1209,797.75
1671,1208,797.5
1672,1207,799.0
1676,1215,797.25
1677,1215,797.25
1678,1212,799.25
1679,1215,797.5
1680,1216,799.5
1681,1221,796.5
1682,1223,793.25
1683,1224,791.75
1684,1222,787.75
1685,1218,784.0
1686,1211,778.75
1687,1201,779.25
1688,1195,779.0
1689,1192,779.25
1690,1184,779.0
1691,1173,779.5
1692,1165,776.5
1693,1160,773.25
1694,1155,772.25
1695,1153,772.0
1696,1152,775.25
1697,1151,779.25
1698,1147,785.0
1699,1142,788.75
1700,1137,794.75
1701,1135,796.5
1702,1133,802.25
1703,1130,806.5
1704,1125,809.5
1705,1118,811.0
1706,1107,811.25
1707,1103,811.25
1708,1094,809.0
1709,1081,808.75
1710,1070,806.25
1711,1061,809.0
1712,1048,813.75
1713,1043,816.0
1714,1038,822.5
1715,1028,828.25
1716,1018,831.75
1717,1011,836.0
1718,1004,841.25
1719,1002,842.5
1720,989,842.75
1721,974,844.25
1722,952,845.25
1723,944,846.25
1724,939,860.0
1725,937,865.25
1726,926,872.0
1727,910,876.5
1728,895,884.0
1729,885,894.75
1730,859,900.75
1731,850,903.25
1732,837,904.75
1733,837,903.5
1734,842,904.5
1735,846,901.5
1736,845,899.5
1737,845,899.25
1738,846,896.75
1739,845,894.25
1740,843,893.25
1741,840,891.0
1742,838,890.5
1743,838,890.25
1744,836,891.75
1745,835,892.75
1746,834,894.5
1747,834,895.5
1748,834,895.0
1749,834,894.75
1750,837,891.0
1751,841,887.5
1752,846,885.25
1753,851,882.0
1754,855,875.5
1755,856,873.75
1756,858,870.0
1757,860,865.75
1758,861,863.0
1759,862,861.75
1760,862,861.75
1761,862,861.75
1762,862,860.75
1763,862,858.25
1764,861,856.75
1765,861,851.75
1766,863,848.5
1767,864,847.25
1768,866,844.75
1769,868,838.5
1770,870,833.75
1771,876,830.75
1772,882,827.0
1773,884,826.25
1774,891,824.25
1775,898,825.75
1776,897,825.5
1777,891,825.5
1778,886,827.75
1779,884,829.25
1780,878,829.25
1781,872,830.0
1782,861,833.75
1783,850,835.0
1784,844,835.75
1785,843,835.25
1786,844,833.75
1787,838,835.25
1788,831,833.75
1789,821,832.25
1790,812,832.0
1791,808,831.5
1792,802,829.0
1793,795,826.75
1794,789,824.0
1795,787,822.75
1796,786,821.25
1797,786,820.25
1798,788,817.75
1799,790,816.75
1800,791,814.5
1801,792,813.0
1802,791,808.75
1803,790,807.0
1804,791,805.0
1805,793,801.75
1806,798,796.0
1807,805,793.0
1808,812,793.25
1809,814,793.5
1810,817,794.5
1811,826,794.5
1812,834,793.5
1813,840,792.25
1814,845,791.5
1815,846,791.5
1816,851,790.75
1817,861,790.75
1818,877,790.25
1819,889,788.75
1820,904,787.0
1821,909,786.0
1822,914,785.0
1823,918,784.25
1824,922,782.25
1825,926,782.25
1826,933,780.5
1827,935,780.0
1828,935,779.5
1829,941,779.0
1830,950,781.75
1831,961,788.5
1832,969,792.0
1833,971,793.0
1834,975,796.5
1835,979,800.5
1836,983,804.5
1837,985,806.5
1838,993,809.0
1839,996,810.0
1840,998,810.5
1841,1008,810.75
1842,1024,808.25
1843,1044,806.75
1844,1071,806.0
1845,1081,806.0
1846,1102,807.0
1847,1114,806.5
1848,1119,806.25
1849,1124,807.25
1850,1127,807.5
1851,1127,807.5
1852,1125,810.0
1853,1121,812.5
1854,1118,814.25
1855,1121,814.25
1856,1127,814.5
1857,1129,814.75
1858,1137,814.25
1859,1144,812.5
1860,1147,810.25
1861,1146,811.0
1862,1148,814.25
1863,1148,815.75
1864,1151,818.5
1865,1151,821.75
1866,1151,824.75
1867,1147,826.25
1868,1146,826.5
1869,1145,826.75
1870,1146,827.0
1871,1145,825.5
1872,1145,824.25
1873,1143,822.75
1874,1141,822.75
1875,1140,822.5
1876,1135,821.5
1877,1128,821.0
1878,1120,821.0
1879,1116,819.75
1880,1110,818.5
1881,1108,817.5
1882,1105,819.0
1883,1103,819.0
1884,1100,817.25
1885,1098,814.0
1886,1094,807.25
1887,1093,804.75
1888,1089,803.0
1889,1084,801.5
1890,1078,799.0
1891,1075,797.0
1892,1072,796.5
1893,1071,796.25
1894,1067,796.25
1895,1063,797.25
1896,1059,797.75
1897,1058,797.75
1898,1057,798.5
1899,1056,798.5
1900,1056,796.5
1901,1054,795.75
1902,1056,795.5
1903,1061,795.75
1904,1063,796.25
1905,1064,797.0
1906,1069,799.25
1907,1077,802.75
1908,1078,807.75
1909,1085,809.75
1910,1088,812.25
1911,1089,813.5
1912,1087,813.25
1913,1087,814.5
1914,1087,815.5
1915,1090,815.0
1916,1093,815.75
1917,1093,816.0
1918,1096,817.75
1919,1101,822.0
1920,1108,828.0
1921,1112,832.75
1922,1119,837.5
1923,1121,838.75
1924,1125,841.0
1925,1126,843.75
1926,1119,845.5
1927,1129,851.75
1928,1130,858.0
1929,1131,860.5
1930,1128,864.0
1931,1134,869.25
1932,1130,870.25
1933,1132,871.25
1934,1141,870.0
1935,1144,870.0
1936,1149,868.25
1937,1153,866.5
1938,1152,863.75
1939,1147,863.5
1940,1143,861.25
1941,1141,859.5
1942,1141,858.5
1943,1139,855.75
1944,1135,853.75
1945,1133,854.75
1946,1131,858.5
1947,1130,860.75
1948,1128,863.5
1949,1127,868.0
1950,1123,869.75
1951,1121,869.25
1952,1118,869.0
1953,1118,869.25
1954,1114,868.25
1955,1111,868.0
1956,1106,868.0
1957,1102,868.75
1958,1098,868.75
1959,1096,869.75
1960,1095,869.5
1961,1098,870.75
1962,1094,869.25
1963,1093,867.0
1964,1091,863.5
1965,1091,862.5
1966,1084,860.0
1967,1070,855.25
1968,1057,850.75
1969,1045,846.75
1970,1033,843.25
1971,1029,842.25
1972,1019,840.0
1973,1008,838.75
1974,1000,837.0
1975,992,835.75
1976,984,835.75
1977,981,836.25
1978,977,835.25
1979,972,828.75
1980,967,824.5
1981,961,819.5
1982,953,814.75
1983,951,813.5
1984,943,814.75
1985,934,819.25
1986,925,825.0
1987,914,828.25
1988,907,831.25
1989,904,832.25
1990,903,832.75
1991,900,833.75
1992,895,833.75
1993,886,833.25
1994,878,826.75
1995,875,824.5
1996,875,822.0
1997,865,821.75
1998,848,820.25
1999,826,817.25
2000,803,812.0
2001,795,810.0
2002,781,813.0
2003,777,823.75
2004,776,832.25
2005,775,840.0
2006,764,848.75
2007,760,851.5
2008,754,856.75
2009,749,861.75
2010,745,863.75
2011,743,863.25
2012,744,861.0
2013,745,860.25
2014,745,857.0
2015,744,854.5
2016,746,849.75
2017,749,847.75
2018,753,844.25
2019,754,843.25
2020,756,842.75
2021,758,844.25
2022,760,846.25
2023,766,848.25
2024,773,846.25
2025,775,846.25
2026,780,844.5
2027,784,842.25
2028,789,831.0
2029,795,822.25
2030,798,816.5
2031,799,814.0
2032,801,809.5
2033,812,808.25
2034,822,807.0
2035,817,805.75
2036,834,803.25
2037,840,802.75
2038,838,799.75
2039,856,798.0
2040,869,796.0
2041,881,793.25
2042,894,791.5
2043,899,790.25
2044,909,789.75
2045,929,792.5
2046,950,795.25
2047,963,793.0
2048,960,788.75
2049,959,787.5
2050,958,782.5
2051,965,778.5
2052,974,777.25
2053,984,772.75
2054,1002,770.25
2055,1009,769.25
2056,998,768.75
2057,994,771.5
2058,993,773.75
2059,991,776.25
2060,989,774.75
2061,988,774.5
2062,986,774.0
2063,985,773.0
2064,984,771.25
2065,982,771.0
2066,979,769.75
2067,977,769.5
2068,974,770.75
2069,973,773.5
2070,973,776.0
2071,972,778.0
2072,971,779.25
2073,970,780.0
2074,969,779.5
2075,969,782.0
2076,971,782.5
2077,973,784.25
2078,980,786.0
2079,983,786.0
2080,992,786.75
2081,1003,787.25
2082,1006,786.75
2083,1010,791.0
2084,1025,796.0
2085,1031,797.0
2086,1033,803.25
2087,1040,806.0
2088,1056,807.5
2089,1065,808.0
2090,1074,807.75
2091,1077,807.75
2092,1083,806.25
2093,1091,802.25
2094,1098,797.25
2095,1099,797.5
2096,1099,804.5
2097,1098,807.25
2098,1097,813.75
2099,1099,826.5
2100,1103,835.5
2101,1109,839.0
2102,1115,840.25
2103,1117,839.75
2104,1123,839.25
2105,1128,839.5
2106,1130,839.0
2107,1132,838.25
2108,1132,837.0
2109,1132,836.5
2110,1133,835.5
2111,1131,834.25
2112,1130,833.0
2113,1130,831.25
2114,1130,830.0
2115,1130,830.25
2116,1127,828.75
2117,1123,827.5
2118,1120,829.5
2119,1119,828.5
2120,1120,827.75
2121,1120,827.75
2122,1121,826.75
2123,1120,825.5
2124,1118,823.75
2125,1112,821.75
2126,1105,819.5
2127,1103,818.5
2128,1096,818.5
2129,1088,816.5
2130,1080,816.5
2131,1074,814.0
2132,1071,814.0
2133,1069,814.0
2134,1067,812.5
2135,1065,812.0
2136,1062,811.0
2137,1060,811.0
2138,1058,808.25
2139,1057,807.0
2140,1055,803.25
2141,1050,800.75
2142,1047,797.25
2143,1042,797.25
2144,1033,796.75
2145,1029,797.0
2146,1025,795.5
2147,1021,794.75
2148,1018,795.0
2149,1017,795.0
2150,1015,795.0
2151,1015,794.0
2152,1015,794.0
2153,1016,795.25
2154,1016,798.0
2155,1015,802.25
2156,1007,806.75
2157,1005,809.5
2158,1001,812.75
2159,1002,814.0
2160,1002,813.25
2161,1001,812.0
2162,997,807.0
2163,995,805.25
2164,986,800.25
2165,973,795.25
2166,958,790.25
2167,941,787.0
2168,928,783.5
2169,923,782.5
2170,917,780.75
2171,910,776.75
2172,906,774.0
2173,896,774.5
2174,886,774.75
2175,882,774.0
2176,879,772.5
2177,874,769.75
2178,867,766.25
2179,858,763.75
2180,849,761.75
2181,846,761.25
2182,840,760.75
2183,836,761.0
2184,831,761.0
2185,826,761.5
2186,821,763.5
2187,819,764.0
2188,815,765.75
2189,809,767.5
2190,802,768.5
2191,796,767.5
2192,787,768.0
2193,784,767.25
2194,777,771.0
2195,771,774.0
2196,764,774.25
2197,756,774.5
2198,749,774.25
2199,747,774.0
2200,742,773.5
2201,736,773.0
2202,731,771.75
2203,724,770.0
2204,714,768.0
2205,711,767.25
2206,704,764.5
2207,690,762.75
2208,681,761.0
2209,670,762.5
2210,661,761.0
